Participant,Sex,Age,AgeGroup,AcquisitionAge,Univ.ProfNativeEngSpeakerYesNo,TrainingGroup,Word,PrePosttraining,OnsetMedialCoda,TrainedNewWord,VoicedUnvoiced,Phoneme,POA,Position,tierNumber,tiermeaning,HKUNativeSoundingYesNo,RUNativeSoundingYesNo,ComprehensionPerformanceT1T2,Column1,onset,offset,midpoint,midbottom,midtop,soundname,intervalname,F0_Max,F0_Average,midF0_max,midF0_avg,First_Formant,First_Formant_mid,Second_Formant,Second_Formant_mid,Third_Formant,Third_Formant_mid,Intensity_Max,Intensity_Max_mid,Intensity_Average,Intensity_Average_mid,Mid_Duration,Duration,Dur
1436,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1436-fad-2,vowel,267.3634343,224.384592,240.2678987,209.2922349,1000,962,2016,2003,2654,2581,67,67,60,62,0,0.2298405,230
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1436-fad-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,958,969,1970,1955,3673,3573,44,44,44,44,0,0.01948552,19
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1436-fad-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,958,969,1970,1955,3673,3573,44,44,44,44,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1436-feed-1,vowel,280.2320911,217.560418,260.9815723,203.5286686,464,468,1792,2520,3202,3383,63,63,58,60,0,0.42803534,428
1436,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1436-feed-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,960,924,2202,2066,3553,3387,42,42,35,36,0,0,0
1436,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1436-feed-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,960,924,2202,2066,3553,3387,42,42,35,36,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1436-feed-2,vowel,289.4830509,184.0696543,263.5180869,153.0726616,400,433,3033,3013,3308,3339,60,57,54,54,0,0.37980132,380
1436,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1436-feed-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,640,681,2142,2073,3703,3662,44,44,38,39,0,0,0
1436,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1436-feed-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,640,681,2142,2073,3703,3662,44,44,38,39,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1436-pig-1,vowel,281.8780378,248.5159335,266.302798,238.0331127,548,549,2412,2363,2956,2924,69,69,55,58,0,0.156348,156
1436,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1436-pig-1,asp,281.8780378,281.8780378,--undefined--,--undefined--,1169,1131,2189,2145,2958,2899,54,52,52,52,0,0,0
1436,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1436-pig-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,799,838,1910,1885,2830,2860,41,41,36,36,0,0,0
1436,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1436-pig-1,null vbar,281.8780378,281.8780378,--undefined--,--undefined--,1169,1131,2189,2145,2958,2899,54,52,52,52,0,0,0
1436,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1436-pig-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,799,838,1910,1885,2830,2860,41,41,36,36,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,pig,post,coda,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1436-pig-2,vowel,327.7164939,264.8455441,302.4206474,250.2778234,585,568,2341,2364,3193,3193,71,71,59,63,0,0.17345722,173
1436,,,Univerisity Students,,,No,pig,post,coda,trained,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1436-pig-2,asp,315.2966917,308.3665238,306.2825568,306.2825568,878,861,2138,2157,3181,3181,54,48,47,46,0,0.02844698,28
1436,,,Univerisity Students,,,No,pig,post,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1436-pig-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,622,621,2175,2075,2692,2719,40,40,37,38,0,0,0
1436,,,Univerisity Students,,,No,pig,post,coda,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1436-pig-2,null vbar,315.2966917,308.3665238,306.2825568,306.2825568,878,861,2138,2157,3181,3181,54,48,47,46,0,0,0
1436,,,Univerisity Students,,,No,pig,post,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1436-pig-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,622,621,2175,2075,2692,2719,40,40,37,38,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,tab,pre,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1436-tab-1,vowel,273.7221587,243.0365011,259.2223106,234.3158211,939,888,1901,1873,2361,2429,68,68,61,64,0,0.16727742,167
1436,,,Univerisity Students,,,No,tab,pre,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1436-tab-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,1075,1015,2228,2178,3021,2965,58,58,57,58,0,0.06571613,66
1436,,,Univerisity Students,,,No,tab,pre,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1436-tab-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,666,844,1642,1730,2936,3042,48,47,38,37,0,0,0
1436,,,Univerisity Students,,,No,tab,pre,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1436-tab-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1075,1015,2228,2178,3021,2965,58,58,57,58,0,0,0
1436,,,Univerisity Students,,,No,tab,pre,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1436-tab-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,666,844,1642,1730,2936,3042,48,47,38,37,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1436,,,Univerisity Students,,,No,tab,post,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1436-tab-2,vowel,296.8542695,236.0078427,264.5671791,224.4301524,1101,1065,1853,1808,2367,2283,72,72,62,66,0,0.16378013,164
1436,,,Univerisity Students,,,No,tab,post,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1436-tab-2,asp,296.8542695,296.8542695,--undefined--,--undefined--,1207,1214,2058,2060,3233,3221,57,52,51,51,0,0.04115501,41
1436,,,Univerisity Students,,,No,tab,post,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1436-tab-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,675,680,1849,1862,3410,3247,33,31,30,30,0,0,0
1436,,,Univerisity Students,,,No,tab,post,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1436-tab-2,null vbar,296.8542695,296.8542695,--undefined--,--undefined--,1207,1214,2058,2060,3233,3221,57,52,51,51,0,0,0
1436,,,Univerisity Students,,,No,tab,post,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1436-tab-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,675,680,1849,1862,3410,3247,33,31,30,30,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,bad,pre,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-bad-1,vowel,96.99861904,90.4485991,91.27388848,90.30081703,706,689,1575,1613,2320,2351,67,66,62,63,0,0.20515933,205
1437,,,Univerisity Students,,,No,bad,pre,coda,trained,voiced,d,alveolar,onset,2, ,,,,2,1,1,1,1,1,1437-bad-1,null asp,96.51387876,96.47409766,96.49988395,96.47213969,554,559,1646,1649,2257,2262,65,65,64,64,0,0,0
1437,,,Univerisity Students,,,No,bad,pre,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-bad-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,478,490,1866,1879,2817,2889,48,48,45,46,0,0,0
1437,,,Univerisity Students,,,No,bad,pre,coda,trained,voiced,d,alveolar,onset,3, ,,,,3,1,1,1,1,1,1437-bad-1,null vbar,96.51387876,96.47409766,96.49988395,96.47213969,554,559,1646,1649,2257,2262,65,65,64,64,0,0,0
1437,,,Univerisity Students,,,No,bad,pre,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-bad-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,478,490,1866,1879,2817,2889,48,48,45,46,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,bad,post,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-bad-2,vowel,92.44427229,89.66208584,92.15078963,89.8251868,731,711,1527,1499,1613,2054,65,63,59,59,0,0.22209495,222
1437,,,Univerisity Students,,,No,bad,post,coda,trained,voiced,d,alveolar,onset,2, ,,,,2,0,1,0,0,1,1437-bad-2,null asp,91.62673634,91.22091534,91.28825605,91.09938281,621,642,1506,1501,2422,2332,64,60,59,59,0,0,0
1437,,,Univerisity Students,,,No,bad,post,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-bad-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,510,548,1750,1754,3122,3137,49,49,43,43,0,0,0
1437,,,Univerisity Students,,,No,bad,post,coda,trained,voiced,d,alveolar,onset,3, ,,,,3,0,1,0,0,1,1437-bad-2,null vbar,91.62673634,91.22091534,91.28825605,91.09938281,621,642,1506,1501,2422,2332,64,60,59,59,0,0,0
1437,,,Univerisity Students,,,No,bad,post,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-bad-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,510,548,1750,1754,3122,3137,49,49,43,43,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,bag,pre,coda,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1437-bag-1,vowel,105.4705632,100.2510019,101.0202784,99.72928133,732,703,1612,1629,2346,2320,71,69,66,66,0,0.2181084,218
1437,,,Univerisity Students,,,No,bag,pre,coda,trained,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1437-bag-1,null asp,108.7418989,107.611204,108.7418989,107.7651003,608,608,1609,1609,2227,2228,70,70,69,69,0,0,0
1437,,,Univerisity Students,,,No,bag,pre,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1437-bag-1,null asp,101.3866514,100.1062468,101.05938,98.92979995,387,698,1936,2201,3178,3345,57,52,46,45,0,0,0
1437,,,Univerisity Students,,,No,bag,pre,coda,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1437-bag-1,null vbar,108.7418989,107.611204,108.7418989,107.7651003,608,608,1609,1609,2227,2228,70,70,69,69,0,0,0
1437,,,Univerisity Students,,,No,bag,pre,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1437-bag-1,null vbar,101.3866514,100.1062468,101.05938,98.92979995,387,698,1936,2201,3178,3345,57,52,46,45,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,bag,post,coda,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1437-bag-2,vowel,101.7602901,93.27950962,98.41768186,92.47151114,706,688,1608,1526,2038,2054,70,67,64,64,0,0.24628422,246
1437,,,Univerisity Students,,,No,bag,post,coda,trained,voiced,g,velar,onset,2, ,,,,2,0,1,1,1,1,1437-bag-2,null asp,104.1430376,95.86259222,104.1430376,96.65951056,588,592,1583,1620,2192,2309,69,66,64,64,0,0,0
1437,,,Univerisity Students,,,No,bag,post,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1437-bag-2,null asp,93.50109744,93.07623779,93.50109744,93.20782682,423,455,1921,1949,2079,2088,54,54,49,50,0,0,0
1437,,,Univerisity Students,,,No,bag,post,coda,trained,voiced,g,velar,onset,3, ,,,,3,0,1,1,1,1,1437-bag-2,null vbar,104.1430376,95.86259222,104.1430376,96.65951056,588,592,1583,1620,2192,2309,69,66,64,64,0,0,0
1437,,,Univerisity Students,,,No,bag,post,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1437-bag-2,null vbar,93.50109744,93.07623779,93.50109744,93.20782682,423,455,1921,1949,2079,2088,54,54,49,50,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,cab,pre,coda,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1437-cab-1,vowel,106.5444865,101.8211474,106.5444865,101.5808507,757,721,1599,1580,2249,2202,69,69,65,67,0,0.14775731,148
1437,,,Univerisity Students,,,No,cab,pre,coda,new word,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1437-cab-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1927,1713,2500,2363,3719,3364,57,57,55,54,0,0,0
1437,,,Univerisity Students,,,No,cab,pre,coda,new word,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1437-cab-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,819,825,1803,1791,3190,3270,46,42,40,40,0,0,0
1437,,,Univerisity Students,,,No,cab,pre,coda,new word,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1437-cab-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1927,1713,2500,2363,3719,3364,57,57,55,54,0,0,0
1437,,,Univerisity Students,,,No,cab,pre,coda,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1437-cab-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,819,825,1803,1791,3190,3270,46,42,40,40,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,cab,post,coda,new word,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1437-cab-2,vowel,108.3204179,98.9858579,105.2008647,98.77081077,693,676,1496,1486,2107,2070,62,62,59,60,0,0.20736882,207
1437,,,Univerisity Students,,,No,cab,post,coda,new word,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1437-cab-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,960,1319,1960,2129,2859,3089,55,54,51,51,0,0.0474196,47
1437,,,Univerisity Students,,,No,cab,post,coda,new word,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1437-cab-2,null asp,94.83955472,94.72216978,94.83955472,94.82973045,673,641,1477,1524,2496,2699,44,40,43,41,0,0,0
1437,,,Univerisity Students,,,No,cab,post,coda,new word,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1437-cab-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,960,1319,1960,2129,2859,3089,55,54,51,51,0,0,0
1437,,,Univerisity Students,,,No,cab,post,coda,new word,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1437-cab-2,null vbar,94.83955472,94.72216978,94.83955472,94.82973045,673,641,1477,1524,2496,2699,44,40,43,41,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,cub,pre,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1437-cub-1,vowel,104.7479914,101.3532118,104.7479914,101.6574961,678,675,1259,1264,2250,2238,67,67,64,66,0,0.10094749,101
1437,,,Univerisity Students,,,No,cub,pre,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1437-cub-1,asp,457.4388233,457.4388233,--undefined--,--undefined--,1350,1150,1984,1812,3766,3120,59,55,55,54,0,0.03756186,38
1437,,,Univerisity Students,,,No,cub,pre,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1437-cub-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,863,795,2055,1789,2844,2941,50,45,40,39,0,0,0
1437,,,Univerisity Students,,,No,cub,pre,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1437-cub-1,null vbar,457.4388233,457.4388233,--undefined--,--undefined--,1350,1150,1984,1812,3766,3120,59,55,55,54,0,0,0
1437,,,Univerisity Students,,,No,cub,pre,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1437-cub-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,863,795,2055,1789,2844,2941,50,45,40,39,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,cub,post,coda,trained,voiced,b,bilabial,vowel,1, ,,,,1,1,1,1,1,1,1437-cub-2,vowel,197.5336658,112.7356537,111.8469949,104.4276254,626,621,1237,1252,2170,2250,65,65,62,63,0,0.14408197,144
1437,,,Univerisity Students,,,No,cub,post,coda,trained,voiced,b,bilabial,onset,2, ,,,,2,1,1,1,1,1,1437-cub-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,840,1167,1723,1848,2895,3247,57,52,51,50,0,0.04128665,41
1437,,,Univerisity Students,,,No,cub,post,coda,trained,voiced,b,bilabial,coda,2, ,,,,2,1,1,1,1,1,1437-cub-2,null asp,190.7936226,187.987034,190.7936226,188.9845793,572,569,1726,1702,3359,3380,51,51,47,47,0,0,0
1437,,,Univerisity Students,,,No,cub,post,coda,trained,voiced,b,bilabial,onset,3, ,,,,3,1,1,1,1,1,1437-cub-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,840,1167,1723,1848,2895,3247,57,52,51,50,0,0,0
1437,,,Univerisity Students,,,No,cub,post,coda,trained,voiced,b,bilabial,coda,3, ,,,,3,1,1,1,1,1,1437-cub-2,null vbar,190.7936226,187.987034,190.7936226,188.9845793,572,569,1726,1702,3359,3380,51,51,47,47,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,dog,pre,coda,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1437-dog-1,vowel,101.6857269,98.90842709,100.6684083,98.53196936,645,630,1101,1107,2475,2406,69,67,63,65,0,0.21736895,217
1437,,,Univerisity Students,,,No,dog,pre,coda,new word,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1437-dog-1,null asp,101.5514695,101.5514695,--undefined--,--undefined--,513,859,1618,1917,2535,2867,69,68,62,63,0,0,0
1437,,,Univerisity Students,,,No,dog,pre,coda,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1437-dog-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,705,949,1534,1839,2753,3344,41,41,37,38,0,0,0
1437,,,Univerisity Students,,,No,dog,pre,coda,new word,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1437-dog-1,null vbar,101.5514695,101.5514695,--undefined--,--undefined--,513,859,1618,1917,2535,2867,69,68,62,63,0,0,0
1437,,,Univerisity Students,,,No,dog,pre,coda,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1437-dog-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,705,949,1534,1839,2753,3344,41,41,37,38,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,dog,post,coda,new word,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1437-dog-2,vowel,594.2730054,134.9250828,99.05460503,94.36621027,639,640,1116,1094,3579,2592,67,67,63,63,0,0.24774274,248
1437,,,Univerisity Students,,,No,dog,post,coda,new word,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1437-dog-2,null asp,106.6759607,106.4929899,106.6759607,106.6668409,537,816,1652,1859,2479,2819,68,68,59,60,0,0,0
1437,,,Univerisity Students,,,No,dog,post,coda,new word,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1437-dog-2,null asp,573.9869747,563.4721212,559.930825,558.957436,569,587,1290,1371,2247,2495,48,48,44,44,0,0,0
1437,,,Univerisity Students,,,No,dog,post,coda,new word,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1437-dog-2,null vbar,106.6759607,106.4929899,106.6759607,106.6668409,537,816,1652,1859,2479,2819,68,68,59,60,0,0,0
1437,,,Univerisity Students,,,No,dog,post,coda,new word,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1437-dog-2,null vbar,573.9869747,563.4721212,559.930825,558.957436,569,587,1290,1371,2247,2495,48,48,44,44,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,fad,pre,coda,new word,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-fad-1,vowel,108.9028406,99.96542593,104.9382736,98.87036661,706,702,1516,1532,2212,2227,72,71,66,67,0,0.18958807,190
1437,,,Univerisity Students,,,No,fad,pre,coda,new word,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-fad-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,620,586,1706,1710,3198,2828,54,44,43,42,0,0,0
1437,,,Univerisity Students,,,No,fad,pre,coda,new word,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-fad-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,620,586,1706,1710,3198,2828,54,44,43,42,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-fad-2,vowel,111.9441436,100.2706355,105.6734105,99.55938554,712,681,1531,1525,2194,2096,68,66,62,63,0,0.25328066,253
1437,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-fad-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,586,628,1904,1827,2968,2915,43,40,38,38,0,0,0
1437,,,Univerisity Students,,,No,fad,post,coda,new word,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-fad-2,vbar,--undefined--,--undefined--,--undefined--,--undefined--,594,582,1733,1750,2825,2861,43,38,38,37,0,0.03019538,30
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-feed-1,vowel,110.4334833,105.0893851,108.9851692,104.8681506,323,328,2123,2103,2760,2733,68,68,65,66,0,0.18507589,185
1437,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-feed-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1369,1013,2759,2410,3459,3500,54,48,46,46,0,0,0
1437,,,Univerisity Students,,,No,feed,pre,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-feed-1,vbar,--undefined--,--undefined--,--undefined--,--undefined--,125,1142,2097,2673,3266,3839,54,48,48,47,0,0.04135029,41
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,vowel,1, ,,,,1,1,1,1,1,1,1437-feed-2,vowel,117.1129757,100.0452923,111.0056784,99.47080298,349,350,2093,2083,2229,2701,63,61,57,58,0,0.24783715,248
1437,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,coda,2, ,,,,2,1,1,1,1,1,1437-feed-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,1618,1472,3148,2993,4040,3968,41,41,41,41,0,0,0
1437,,,Univerisity Students,,,No,feed,post,coda,trained,voiced,d,alveolar,coda,3, ,,,,3,1,1,1,1,1,1437-feed-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1618,1472,3148,2993,4040,3968,41,41,41,41,0,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1437,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,vowel,1, ,,,,1,1,1,1,1,1,1437-pig-1,vowel,110.2246283,103.5567202,109.6263283,103.2511483,440,412,1904,1927,2264,2366,64,64,57,59,0,0.16646591,166
1437,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,onset,2, ,,,,2,1,1,1,1,1,1437-pig-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,1408,1287,2189,2170,3345,3003,54,54,50,49,0,0.03457369,35
1437,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,coda,2, ,,,,2,1,1,1,1,1,1437-pig-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,548,1068,2209,2271,2418,2998,43,43,37,38,0,0,0
1437,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,onset,3, ,,,,3,1,1,1,1,1,1437-pig-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,1408,1287,2189,2170,3345,3003,54,54,50,49,0,0,0
1437,,,Univerisity Students,,,No,pig,pre,coda,trained,voiced,g,velar,coda,3, ,,,,3,1,1,1,1,1,1437-pig-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,548,1068,2209,2271,2418,2998,43,43,37,38,0,0,0
